CustomerID,Tenure,PhoneService_Numeric,Contract_Numeric,PaymentMethod_Numeric,MonthlyCharges,TotalCharges,Churn_Numeric,MonthlyChargesPerTenure,LogTotalCharges
3190-ITQXP,46,1,2,2,20.25,890.35,0,0.44021739130434784,6.791614643847323
0870-VEMYL,5,1,0,3,53.85,259.8,1,10.77,5.559912104236499
4833-QTJNO,67,1,0,2,83.85,5588.8,0,1.2514925373134327,8.628519874052568
3039-MJSLN,3,1,0,2,20.2,50.6,0,6.733333333333333,3.92395157629342
0178-CIIKR,3,1,0,1,19.95,58.0,0,6.6499999999999995,4.060443010546419
5385-SUIRI,52,1,0,0,104.2,5568.35,1,2.003846153846154,8.624854059234101
3982-XWFZQ,42,1,0,0,50.25,2203.65,1,1.1964285714285714,7.697870355484546
5774-QPLTF,50,1,1,1,20.35,938.95,0,0.40700000000000003,6.844762229654215
2322-VCZHZ,23,1,0,0,90.0,2024.1,0,3.9130434782608696,7.61288043630149
5010-IPEAQ,67,0,2,3,54.2,3623.95,0,0.808955223880597,8.1953198701582
4009-ALQFH,25,1,0,0,99.5,2369.05,1,3.98,7.770244309887937
6383-ZTSIW,39,1,1,1,99.1,3877.95,0,2.541025641025641,8.263061942475538
8990-YOZLV,69,1,2,1,66.9,4577.9,0,0.9695652173913044,8.428995656674111
3069-SSVSN,1,0,1,1,25.85,25.85,0,25.85,3.2523106009544382
5222-IMUKT,32,1,0,0,91.05,2871.5,0,2.8453125,7.962589820304351
3627-FCRDW,9,1,0,0,71.0,672.55,1,7.888888888888889,6.511076458154591
7562-GSUHK,16,1,0,3,93.2,1573.7,1,5.825,7.361184813606819
6685-XSHHU,60,1,2,2,20.95,1270.55,0,0.3491666666666667,7.1472051565706565
8901-UPRHR,72,1,2,2,109.2,7711.45,0,1.5166666666666666,8.950461516319788
4903-UYAVB,5,1,0,1,19.35,126.05,1,3.87,4.836678653633929
0118-JPNOY,26,1,0,3,85.8,2193.65,0,3.3,7.693322102129608
6776-TLWOI,3,1,0,1,19.85,64.55,1,6.616666666666667,4.167440117292651
3845-FXCYS,2,1,0,0,19.65,31.2,0,9.825,3.4404180948154366
5857-XRECV,2,1,1,2,20.5,38.25,0,10.25,3.644143560272545
0725-CXOTM,36,1,1,3,89.65,3348.1,0,2.490277777777778,8.116148299741564
4343-EJVQB,7,1,0,1,74.35,533.6,0,10.62142857142857,6.279646494601414
9000-PLFUZ,60,0,2,3,49.45,2907.55,0,0.8241666666666667,7.975066081149512
3427-GGZZI,19,1,0,0,89.1,1620.8,0,4.689473684210526,7.390675133494419
7779-ORAEL,45,1,2,3,75.15,3480.35,0,1.6700000000000002,8.154888142423866
0644-OQMDK,4,1,0,0,70.65,293.85,0,17.6625,5.68306943305866
4077-CROMM,31,1,0,0,104.2,3243.45,1,3.361290322580645,8.084392857088014
3154-CFSZG,47,1,0,0,90.05,4137.2,0,1.9159574468085105,8.327774509503648
2868-MZAGQ,1,1,0,0,79.25,79.25,1,79.25,4.37260741275739
4847-QNOKA,1,1,0,2,44.9,44.9,1,44.9,3.8044377947482086
2220-IAHLS,1,1,0,3,19.4,19.4,0,19.4,2.9652730660692823
1658-XUHBX,59,1,0,3,88.75,5348.65,0,1.5042372881355932,8.584599471599256
6379-RXJRQ,10,1,0,0,70.1,659.65,1,7.01,6.491709391329786
2378-HTWFW,35,1,0,3,91.0,3180.5,0,2.6,8.064793696118858
8650-RHRKE,4,0,0,0,29.65,118.5,1,7.4125,4.774912960575186
4377-VDHYI,32,1,1,0,90.8,3023.85,0,2.8375,8.014286132894542
0475-RIJEP,43,1,0,0,77.85,3365.85,1,1.8104651162790697,8.121435810477921
1260-TTRXI,4,1,0,0,54.3,195.3,1,13.575,5.274536837882633
3719-TDVQB,54,1,2,1,18.95,1031.1,0,0.3509259259259259,6.938381472523898
6328-ZPBGN,11,1,0,2,95.15,997.65,1,8.65,6.90540251339854
0201-MIBOL,66,1,2,2,102.4,6471.85,0,1.5515151515151515,8.775217281708308
4937-QPZPO,61,1,1,0,99.9,6241.35,0,1.637704918032787,8.738951784117866
2925-VDZHY,72,1,2,3,88.7,6501.35,0,1.2319444444444445,8.779765126626359
6981-TDRFT,44,0,1,0,54.3,2317.1,0,1.2340909090909091,7.748071682758703
3413-CSSTH,41,1,0,2,55.7,2237.55,0,1.3585365853658538,7.713136796268049
8033-VCZGH,50,1,1,0,103.95,5231.3,0,2.079,8.562415092137151
4789-KWMXN,47,1,1,3,110.85,5275.8,1,2.358510638297872,8.570885605613011
0224-NIJLP,8,1,2,1,20.15,165.5,0,2.51875,5.1089711948171175
7542-CYDDM,18,1,0,1,20.05,358.5,0,1.113888888888889,5.881928660039675
4718-WXBGI,72,1,2,3,91.95,6614.9,0,1.2770833333333333,8.797079959276816
2867-UIMSS,1,1,0,0,80.5,80.5,1,80.5,4.388257184424518
8495-PRWFH,42,1,0,0,55.65,2421.75,0,1.325,7.792245698306495
0439-IFYUN,18,1,0,0,74.7,1294.6,0,4.15,7.1659570461114095
5716-LIBJC,13,1,1,3,104.15,1299.1,0,8.011538461538462,7.169426996001687
2868-LLSKM,68,1,1,2,83.65,5733.4,0,1.2301470588235295,8.654064001972808
8111-RKSPX,4,1,0,2,72.2,305.55,1,18.05,5.722113431340925
2988-QRAJY,69,1,2,3,110.05,7430.75,0,1.594927536231884,8.913382074744005
1585-MQSSU,17,1,0,1,51.5,900.5,1,3.0294117647058822,6.802950164616011
0071-NDAFP,25,1,2,3,25.5,630.6,0,1.02,6.446671747110961
2856-NNASM,43,1,0,1,89.55,3856.75,1,2.082558139534884,8.257580138892049
7328-ZJAJO,59,1,2,3,19.5,1222.65,0,0.3305084745762712,7.108775913208576
6458-CYIDZ,5,1,0,0,80.7,374.8,0,16.14,5.926392550364267
8559-CIZFV,21,1,1,1,77.5,1625.0,1,3.6904761904761907,7.393263094763838
1090-PYKCI,69,1,1,3,105.1,7234.8,0,1.5231884057971015,8.886657995283361
3058-WQDRE,13,0,0,2,25.15,331.85,0,1.9346153846153844,5.804683059591934
7547-EKNFS,42,1,0,2,95.25,3959.35,1,2.267857142857143,8.283835149361709
2279-AXJJK,52,1,0,3,95.65,5088.4,0,1.839423076923077,8.534718718282056
6769-DYBQN,46,1,0,0,85.0,3969.4,1,1.8478260869565217,8.286370228758159
0909-SELIE,61,1,2,2,80.8,4860.85,0,1.3245901639344262,8.488968598721163
3417-TSCIC,29,0,1,1,24.85,788.05,0,0.856896551724138,6.66956153962155
1042-HFUCW,25,1,1,3,54.75,1266.35,0,2.19,7.143894025791158
4439-JMPMT,5,1,0,0,85.75,470.95,1,17.15,6.154751931268826
6537-OTKMY,15,0,1,0,50.75,688.2,0,3.3833333333333333,6.53407949336338
8999-EXMNO,19,1,2,1,20.15,387.7,0,1.0605263157894735,5.960231844676883
6725-TPKJO,44,1,2,1,20.05,845.25,0,0.4556818181818182,6.739632441587996
2446-BEGGB,6,1,0,0,98.25,560.6,1,16.375,6.329007638730688
7162-WPHPM,58,1,2,3,71.6,4230.25,0,1.2344827586206895,8.350016371948737
1599-MMYRQ,62,1,1,3,81.45,4983.05,0,1.3137096774193548,8.513797432347058
8821-KVZKQ,70,0,1,2,58.4,4113.15,0,0.8342857142857143,8.321944437295544
1496-GGSUK,1,0,0,1,25.7,25.7,1,25.7,3.246490991901174
6434-TTGJP,10,0,2,3,53.7,521.0,0,5.37,6.255750041753367
0042-JVWOJ,26,1,1,2,19.6,471.85,0,0.7538461538461539,6.156661138467342
0130-SXOUN,66,1,0,3,89.4,5976.9,0,1.3545454545454547,8.695657317882887
2575-GFSOE,7,1,0,0,69.0,506.9,1,9.857142857142858,6.228313745478304
2330-PQGDQ,51,1,1,2,84.2,4299.75,0,1.6509803921568629,8.366312160456602
1452-UZOSF,72,1,2,3,106.1,7548.6,0,1.473611111111111,8.92911739458514
2097-YVPKN,65,1,2,1,25.75,1654.75,0,0.39615384615384613,7.4114052189990325
2842-JTCCU,2,1,0,2,46.05,80.35,1,23.025,4.386392092183521
8597-CTXVJ,70,1,1,2,64.95,4551.5,0,0.9278571428571429,8.423212127945343
6631-HMANX,72,1,2,3,85.45,6227.5,0,1.1868055555555557,8.736730247136336
9962-BFPDU,1,1,0,1,20.05,20.05,0,20.05,2.998229153752578
3296-SILRA,1,1,0,1,76.4,76.4,1,76.4,4.335982696172475
9681-OXGVC,5,1,0,0,100.5,514.0,1,20.1,6.2422232654551655
6394-HHHZM,3,1,0,1,20.7,57.5,0,6.8999999999999995,4.051784947803305
5995-LFTLE,58,1,2,3,25.3,1474.35,0,0.4362068965517242,7.295972493680748
5180-UCIIQ,22,0,0,1,40.05,880.2,1,1.8204545454545453,6.780149154376991
1932-UEDCX,33,1,0,2,100.6,3270.25,0,3.0484848484848484,8.092621713568336
7153-OANIO,1,1,0,0,69.95,69.95,1,69.95,4.24778070111149
5188-HGMLP,54,1,0,2,74.0,3919.15,0,1.3703703703703705,8.273630072537332
0665-XHDJU,72,1,2,0,99.4,7285.7,0,1.3805555555555555,8.893668801864914
6521-YYTYI,1,1,0,0,93.3,93.3,1,93.3,4.535820107853298
8878-HMWBV,3,1,0,0,49.15,169.05,1,16.383333333333333,5.130194529153895
8265-HKSOW,72,1,2,3,107.45,7658.3,0,1.4923611111111112,8.94354530598918
3544-FBCAS,72,1,2,3,83.6,5959.3,0,1.161111111111111,8.692708303497215
5331-RGMTT,54,1,0,3,99.05,5295.7,0,1.8342592592592593,8.57465044948669
4759-PXTAN,59,1,1,0,80.1,4693.2,0,1.3576271186440676,8.453869931549468
7054-DMVAS,54,1,2,2,65.3,3512.9,0,1.2092592592592593,8.164197186161838
3428-MMGUB,60,1,2,0,89.55,5231.2,0,1.4925,8.562395976247066
6549-BTYPG,60,0,2,3,60.8,3603.45,0,1.0133333333333332,8.189646998869314
7823-JSOAG,3,1,0,0,74.5,217.45,0,24.833333333333332,5.381968939043647
3705-RHRFR,69,1,2,2,99.15,6875.35,0,1.4369565217391305,8.835697830329858
9374-YOLBJ,1,1,0,0,19.25,19.25,0,19.25,2.9575110607337933
9074-KGVOX,50,0,0,3,39.45,2021.35,0,0.789,7.61152088400269
6128-DAFVY,56,0,0,3,44.85,2564.95,0,0.8008928571428572,7.849694264237487
9933-QRGTX,60,1,2,0,97.2,5611.75,0,1.62,8.632617892831655
4476-OSWTN,69,1,1,1,110.55,7610.1,0,1.6021739130434782,8.937231591373862
3751-KTZEL,1,0,0,1,35.05,35.05,1,35.05,3.5567756134805992
1977-STDKI,1,1,0,0,73.0,73.0,1,73.0,4.290459441148391
5066-GFJMM,3,1,0,1,19.9,45.75,0,6.633333333333333,3.82319179172153
2661-GKBTK,60,1,2,2,76.95,4543.95,0,1.2825,8.421551956819322
0458-HEUZG,13,0,2,1,35.4,450.4,0,2.723076923076923,6.110136076825481
7268-WNTCP,62,1,2,2,20.45,1297.35,0,0.32983870967741935,7.16807900142063
0824-VWDPO,45,1,1,2,96.75,4442.75,0,2.15,8.399028833065596
8409-WQJUX,25,0,1,0,54.2,1423.15,0,2.168,7.2606280036377955
2578-JQPHZ,44,1,2,2,100.1,4378.35,0,2.275,8.38442722006781
3278-FSIXX,2,1,0,1,45.25,74.2,0,22.625,4.3067641501733345
5813-UECBU,33,1,0,3,83.85,2716.3,1,2.5409090909090906,7.907025939132466
0328-GRPMV,1,1,0,0,70.1,70.1,1,70.1,4.249922794040544
9746-UGFAC,22,1,1,2,20.85,450.65,0,0.9477272727272728,6.110690985002419
2946-KIQSP,35,0,0,1,33.45,1175.85,0,0.9557142857142858,7.069746569302841
0625-AFOHS,29,1,2,1,20.2,558.8,0,0.696551724137931,6.325791627382807
6726-WEXXK,27,1,1,0,85.9,2220.1,0,3.1814814814814816,7.7053075188968725
4636-OLWOE,54,1,1,0,61.0,3283.05,0,1.1296296296296295,8.096528147358203
4342-HENTK,2,1,0,0,70.65,142.35,1,35.325,4.958288813724047
4685-ERGHK,57,1,1,0,86.9,4939.25,0,1.524561403508772,8.504968776793515
0885-HMGPY,62,1,2,2,69.4,4237.5,0,1.1193548387096774,8.351728751688706
5003-OKNNK,15,1,1,3,20.35,335.95,0,1.3566666666666667,5.816962339366159
4195-SMMNX,2,1,0,1,20.35,33.2,1,10.175,3.502549875922443
7208-PSIHR,70,1,2,2,104.3,7188.5,0,1.49,8.880237805862647
4012-ZTHBR,21,1,0,0,44.95,926.25,0,2.1404761904761904,6.831144176610296
0489-WMEMG,23,1,1,0,49.45,1119.35,0,2.15,7.020503438673891
7435-ZNUYY,6,1,1,1,20.6,116.6,0,3.4333333333333336,4.758749273916392
1354-YZFNB,4,1,2,3,19.55,68.8,0,4.8875,4.231203744939298
6956-SMUCM,3,1,0,3,99.0,287.4,1,33.0,5.660874973644924
2985-FMWYF,23,1,0,0,93.5,2341.55,0,4.065217391304348,7.75856838222862
2812-ENYMO,26,0,1,3,54.55,1362.85,0,2.098076923076923,7.217333374283138
2717-HVIZY,8,1,0,1,20.05,163.6,0,2.50625,5.097424424168647
3223-WZWJM,26,1,0,0,83.95,2254.2,1,3.228846153846154,7.720550421807978
3422-GALYP,2,1,0,0,79.45,145.15,0,39.725,4.977767690470639
9053-JZFKV,67,1,2,3,116.2,7752.3,1,1.7343283582089553,8.955744852512192
2530-ENDWQ,71,1,2,2,93.7,6585.35,1,1.319718309859155,8.792602763865899
2890-WFBHU,59,1,1,3,79.85,4786.1,0,1.3533898305084744,8.473471162525005
0327-WFZSY,39,1,1,0,100.0,3835.55,0,2.5641025641025643,8.252068119424406
7977-HXJKU,21,1,2,1,19.6,397.0,0,0.9333333333333333,5.983936280687191
6615-ZGEDR,1,1,0,1,19.7,19.7,1,19.7,2.9806186357439426
7033-CLAMM,48,1,2,2,20.2,1027.25,0,0.42083333333333334,6.934640607763519
4023-RTIQM,31,0,1,3,50.4,1580.1,0,1.6258064516129032,7.365243415157454
0864-FVJNJ,64,1,1,0,113.35,7222.75,0,1.77109375,8.884991045794644
7356-IWLFW,46,1,0,2,80.0,3769.7,0,1.7391304347826086,8.234750701678934
9541-PWTWO,52,1,2,2,80.95,4233.95,0,1.5567307692307693,8.35089064246117
3967-VQOGC,67,1,2,1,24.9,1680.25,0,0.37164179104477607,7.4266978708500755
7872-RDDLZ,67,1,0,0,54.9,3725.5,0,0.8194029850746268,8.222956349993781
9250-WYPLL,5,1,0,0,75.55,413.65,1,15.11,6.025020205636192
6308-CQRBU,71,1,2,0,109.25,7707.7,0,1.5387323943661972,8.94997510817486
2754-XBHTB,9,1,0,2,77.65,714.15,1,8.627777777777778,6.571093024308637
1597-LHYNC,26,1,0,0,95.0,2497.2,1,3.6538461538461537,7.822925383187589
0186-CAERR,71,1,1,2,116.3,8309.55,0,1.6380281690140845,9.025160734758693
3043-SUDUA,32,1,0,2,19.9,601.55,0,0.621875,6.399509657479533
5442-BHQNG,2,1,0,0,70.35,139.25,0,35.175,4.9362708788073935
2169-RRLFW,71,1,2,3,25.6,1888.25,0,0.36056338028169016,7.543405753193557
5872-OEQNH,60,0,1,0,44.45,2773.9,0,0.7408333333333333,7.928009551198319
3162-KKZXO,55,1,1,0,100.15,5409.75,0,1.820909090909091,8.595958160051891
7055-VKGDA,54,1,1,3,105.4,5643.4,1,1.951851851851852,8.638241999738378
0754-UKWQP,2,1,0,0,95.85,197.7,1,47.925,5.286750730176571
8873-GLDMH,6,1,0,1,73.85,401.3,0,12.308333333333332,5.994709277272871
5696-JVVQY,48,1,2,3,70.1,3238.4,0,1.4604166666666665,8.082834659653091
8946-BFWSG,63,1,2,1,25.25,1573.05,0,0.4007936507936508,7.360771688948524
7493-TPUWZ,1,1,0,0,79.15,79.15,1,79.15,4.371344786327021
0547-HURJB,12,1,0,3,21.05,235.8,0,1.7541666666666667,5.462983988103271
8904-OPDCK,54,0,0,2,24.95,1364.75,0,0.462037037037037,7.218726540661867
8845-LWKGE,30,1,1,0,64.5,1985.15,0,2.15,7.593449757016898
1577-HKTFG,30,1,0,2,19.65,655.85,1,0.6549999999999999,6.485932104261154
8752-STIVR,4,1,0,0,79.0,303.15,1,19.75,5.71422773251774
0691-NIKRI,40,1,1,3,105.95,4335.2,0,2.64875,8.374523024251904
5022-JNQEQ,9,1,0,0,75.85,647.5,0,8.427777777777777,6.4731187935736925
4558-FANTW,17,1,0,0,91.85,1574.45,1,5.402941176470588,7.361661283923792
3249-VHRIP,62,0,2,3,43.6,2748.7,0,0.7032258064516129,7.918883351617127
3736-BLEPA,28,1,1,2,91.25,2483.65,0,3.2589285714285716,7.817484531354446
4701-LKOZD,70,1,2,3,89.75,6367.2,0,1.2821428571428573,8.75891509149164
6603-QWSPR,46,1,2,2,104.4,4904.2,0,2.2695652173913046,8.4978472598187
9921-QFQUL,23,1,0,1,90.15,2044.95,0,3.9195652173913045,7.623128618300249
1929-ZCBHE,47,0,1,0,40.3,1794.8,0,0.8574468085106383,7.492648874101828
4378-MYPGO,68,1,2,2,105.25,7173.15,0,1.5477941176470589,8.878100167660191
8651-ENBZX,60,1,1,0,106.0,6441.4,1,1.7666666666666666,8.77050118677668
4129-LYCOI,67,1,2,0,104.0,7039.05,0,1.5522388059701493,8.85922849686462
7798-JVXYM,14,1,0,0,69.65,921.4,0,4.9750000000000005,6.825894252501817
8647-SDTWQ,57,1,0,0,74.3,4018.35,0,1.3035087719298246,8.298626649595134
2696-ECXKC,55,1,1,1,100.9,5448.6,0,1.8345454545454547,8.603113973923838
2081-KJSQF,1,1,0,1,20.25,20.25,0,20.25,3.0081547935525483
7623-TRNQN,1,1,0,1,49.9,49.9,1,49.9,3.910021002757473
3323-CPBWR,23,1,0,3,96.9,2085.45,0,4.21304347826087,7.642739938283662
9330-IJWIO,13,1,0,0,100.35,1358.85,1,7.7192307692307685,7.214394032783407
3384-CTMSF,47,1,0,0,104.1,5135.15,0,2.2148936170212763,8.54386433323105
0902-RFHOF,38,1,1,1,20.1,730.1,0,0.5289473684210527,6.59318151106204
9286-DOJGF,38,1,0,2,74.95,2869.85,1,1.9723684210526315,7.962015042579452
6048-QBXKL,2,1,0,3,56.55,118.25,0,28.275,4.772801027372043
9661-MHUMO,1,1,0,3,49.25,49.25,1,49.25,3.8969093676180977
7718-RXDGG,15,1,0,2,68.6,1108.6,0,4.573333333333333,7.010853236985704
1025-FALIX,26,1,0,3,69.05,1815.65,0,2.6557692307692307,7.5041988093086465
3451-VAWLI,35,1,2,3,19.7,730.4,0,0.5628571428571428,6.593592329280758
3407-QGWLG,3,1,0,1,20.05,75.45,0,6.683333333333334,4.323470185213858
1842-EZJMK,50,1,0,0,103.7,5071.05,1,2.074,8.531303175734578
2347-WKKAE,42,1,0,0,94.4,4014.6,0,2.2476190476190476,8.297692995016826
8735-DCXNF,10,1,0,3,54.95,568.85,0,5.495,6.343616778985726
3214-IYUUQ,61,1,1,2,93.7,5860.7,0,1.5360655737704918,8.67602432936192
1936-UAFEH,68,1,2,3,110.25,7279.35,0,1.6213235294117647,8.892796851490239
3587-PMCOY,10,1,1,0,98.9,1064.95,0,9.89,6.97068312868461
8079-XRJRS,65,1,1,0,89.75,5769.6,1,1.3807692307692307,8.660358033008999
1027-LKKQQ,72,1,2,2,80.45,5886.85,0,1.1173611111111112,8.680476328832743
7148-XZPHA,55,1,0,0,79.4,4238.45,0,1.4436363636363638,8.351952915352715
8073-IJDCM,1,1,0,1,20.3,20.3,1,20.3,3.0106208860477417
5309-TAIKL,7,1,0,2,62.8,418.3,0,8.971428571428572,6.036198878448153
6856-RAURS,2,1,0,1,74.9,136.05,0,37.45,4.913022465229256
8778-LMWTJ,9,1,0,0,74.85,708.2,0,8.316666666666666,6.562726539677803
9717-IOAAF,27,1,2,3,25.85,788.55,0,0.9574074074074075,6.670195815933567
8884-ADFVN,7,1,0,0,101.95,700.85,1,14.564285714285715,6.5522938841090665
2845-KDHVX,64,1,2,1,68.3,4378.8,0,1.0671875,8.384529993230402
0848-SOMKO,70,0,2,2,48.4,3442.8,0,0.6914285714285714,8.14404037277532
2720-WGKHP,2,1,0,0,94.0,181.7,1,47.0,5.202356975402125
6734-FQAJX,67,1,2,0,105.05,7171.7,0,1.567910447761194,8.877898004513845
2869-ADAWR,45,1,0,3,89.3,4016.85,1,1.9844444444444445,8.2982532923626
1535-VTJOQ,24,1,2,3,25.15,553.0,0,1.0479166666666666,6.315358001522335
6368-TZZDT,4,1,2,3,19.5,96.85,0,4.875,4.573163389853005
0943-ZQPXH,44,1,0,2,92.95,4122.9,0,2.1125000000000003,8.324312078228916
1293-BSEUN,72,1,2,1,20.7,1482.3,0,0.2875,7.301350214519814
9894-EZEWG,1,1,0,3,74.3,74.3,1,74.3,4.308110951723713
1302-TPUBN,66,1,2,2,19.35,1240.8,0,0.2931818181818182,7.123511611862329
7851-FLGGQ,1,0,0,1,44.65,44.65,1,44.65,3.798854307322508
0637-UBJRP,13,1,0,0,84.05,1095.3,1,6.4653846153846155,6.998783577329701
0940-OUQEC,10,1,0,2,80.7,788.8,1,8.07,6.6705128032884256
2378-VTKDH,65,1,0,0,104.35,6578.55,0,1.6053846153846152,8.791569635293845
0927-CNGRH,1,1,0,1,19.55,19.55,0,19.55,2.972975286431375
8608-OZTLB,38,1,1,0,74.05,2802.3,0,1.9486842105263158,7.9381957875469125
2335-GSODA,23,0,2,1,40.1,857.75,0,1.7434782608695654,6.7543126817385595
1952-DVVSW,10,1,1,1,20.1,184.4,0,2.0100000000000002,5.2171073111224935
0702-PGIBZ,4,1,0,0,101.7,364.55,1,25.425,5.89866371625244
6656-GULJQ,72,1,2,3,83.55,6093.3,0,1.1604166666666667,8.71494508586555
9853-JFZDU,35,1,0,0,56.85,1861.1,0,1.6242857142857143,7.528922989749918
1963-VAUKV,1,1,0,1,20.4,20.4,1,20.4,3.0155349008501706
3777-XROBG,58,1,2,3,19.55,1079.65,0,0.3370689655172414,6.984392193520841
6994-FGRHH,70,1,1,0,106.15,7475.1,0,1.5164285714285715,8.919332776095825
4000-VGMQP,38,1,1,3,78.95,2862.55,0,2.0776315789473685,7.959468114958852
3999-WRNGR,60,0,0,0,49.75,3069.45,0,0.8291666666666667,8.029253671436948
3466-RITXD,26,1,0,3,92.4,2349.8,0,3.553846153846154,7.762085497133472
2680-XKKNJ,8,1,1,2,58.2,469.25,0,7.275,6.151135675466618
3058-HJCUY,41,1,1,0,102.6,4213.35,1,2.502439024390244,8.346013334721118
2974-GGUXS,36,1,0,3,91.95,3301.05,0,2.5541666666666667,8.101995878663654
7994-XIRTR,54,1,1,2,65.25,3529.95,0,1.2083333333333333,8.169038985521079
3259-FDWOY,71,1,2,2,106.0,7723.7,1,1.4929577464788732,8.952048802814828
2101-RANCD,55,1,0,0,73.1,4144.9,0,1.3290909090909089,8.32963394182602
7921-BEPCI,72,1,2,2,59.75,4265.0,0,0.8298611111111112,8.35819745992578
0807-ZABDG,3,1,0,1,55.1,154.65,1,18.366666666666667,5.041164499131079
8510-TMWYB,54,1,2,2,59.8,3246.45,0,1.1074074074074074,8.085317370628648
3258-ZKPAI,72,1,2,2,116.6,8337.45,0,1.6194444444444445,9.028512693204398
1428-IEDPR,52,1,2,0,109.3,5731.4,0,2.101923076923077,8.653715107963267
5298-GSTLM,60,1,1,2,101.4,6176.6,0,1.6900000000000002,8.728523237244898
4450-YOOHP,39,0,0,3,50.65,1905.4,0,1.2987179487179488,7.552447239272679
6728-CZFEI,15,1,1,1,56.15,931.9,0,3.743333333333333,6.83722551279161
5748-RNCJT,69,1,2,2,106.5,7348.8,1,1.5434782608695652,8.902292313571529
3653-NCRDJ,43,1,1,1,19.2,776.25,0,0.44651162790697674,6.6544746332476885
6121-TNHBO,63,1,1,2,83.0,5243.05,0,1.3174603174603174,8.564658669051951
5119-NZPTV,2,1,0,0,70.1,141.65,0,35.05,4.953359226276525
6519-ZHPXP,72,1,2,2,108.3,7679.65,0,1.5041666666666667,8.946329252186574
7739-LAXOG,32,1,0,2,91.05,2954.5,1,2.8453125,7.99108471078573
3472-QPRCH,40,1,2,3,25.25,1006.9,0,0.63125,6.914631582921569
8224-UAXBZ,58,0,1,0,45.35,2540.1,0,0.781896551724138,7.839958729316341
9610-WCESF,67,0,2,0,43.9,3097.2,0,0.6552238805970149,8.03825375651257
9776-CLUJA,51,1,0,0,77.5,3807.35,1,1.5196078431372548,8.244688688064189
2486-WYVVE,31,1,1,1,79.3,2484.0,0,2.5580645161290323,7.81762544305337
3865-ZYKAD,69,1,0,3,84.9,5785.65,0,1.2304347826086957,8.663135992866478
1422-DGUBX,32,1,1,0,79.25,2619.15,0,2.4765625,7.870605116636246
2999-AANRQ,21,1,2,3,71.05,1524.85,0,3.3833333333333333,7.329651323548048
8668-KNZTI,52,1,1,0,53.75,2790.65,0,1.0336538461538463,7.9340298225913655
0480-KYJVA,72,1,2,3,24.25,1784.5,0,0.3368055555555556,7.486893542930215
6034-ZRYCV,72,0,2,0,54.2,3937.45,1,0.7527777777777778,8.278288584640565
9746-YKGXB,52,0,1,2,44.25,2276.1,0,0.8509615384615384,7.730218731012139
3926-YZVVX,41,1,1,2,50.05,2029.05,0,1.2207317073170731,7.615322982203312
6000-UKLWI,41,1,2,1,20.15,802.35,0,0.49146341463414633,6.687544921645369
2079-FBMZK,6,1,0,1,69.25,418.4,1,11.541666666666666,6.0364379127507135
6332-FBZRI,67,1,1,3,69.35,4653.25,0,1.0350746268656716,8.445321179178443
2096-XOTMO,16,1,0,1,19.35,275.9,0,1.209375,5.62003848122324
3266-FTKHB,17,1,2,1,19.15,343.45,0,1.1264705882352941,5.839041540659891
8221-EQDGL,35,1,0,1,61.0,2130.45,0,1.7428571428571429,7.664088503995247
2346-LOCWC,58,1,2,3,20.5,1191.4,0,0.35344827586206895,7.082884365194587
6608-QQLVK,1,1,0,0,50.5,50.5,1,50.5,3.9219733362813143
0298-XACET,52,0,2,1,50.2,2554.0,0,0.9653846153846154,7.845416036592485
7560-QJAVJ,70,1,2,2,79.6,5589.45,0,1.137142857142857,8.628636171326422
2995-YWTCD,19,1,2,2,24.9,467.7,0,1.3105263157894735,6.147827064731841
3551-HUAZH,1,1,0,0,74.4,74.4,1,74.4,4.309455941839047
9137-UIYPG,35,1,0,0,106.9,3756.45,0,3.0542857142857143,8.231229641458421
2809-ZMYOQ,32,1,0,0,101.35,3334.9,0,3.1671875,8.112197972892668
5084-OOVCJ,17,1,0,3,55.35,920.5,0,3.2558823529411764,6.824917000673133
0254-WWRKD,67,1,1,3,50.55,3431.75,0,0.7544776119402985,8.140825614131769
7727-SHVZV,9,1,0,2,19.5,150.35,0,2.1666666666666665,5.012965909434538
6302-JGYRJ,31,1,1,1,79.45,2587.7,1,2.5629032258064517,7.858524729272535
5339-PXDVH,4,1,0,0,90.65,367.95,0,22.6625,5.907947059372608
2205-LPVGL,58,1,1,2,89.85,5125.75,0,1.5491379310344826,8.542032134763156
8782-NUUOL,60,1,1,1,79.0,4801.1,0,1.3166666666666667,8.47660033730798
3685-YLCMQ,58,1,1,0,104.65,6219.6,1,1.8043103448275863,8.73546087498366
7601-WFVZV,1,1,0,1,19.55,19.55,0,19.55,2.972975286431375
4609-KNNWG,27,1,2,1,19.9,550.1,0,0.7370370370370369,6.310100079881413
4868-AADLV,66,1,1,0,116.25,7862.25,0,1.7613636363636365,8.969828104000792
9529-OFXHY,15,1,0,2,87.75,1242.2,0,5.85,7.124639280125202
8634-MPHTR,47,1,0,0,100.05,4871.05,1,2.128723404255319,8.491064798586542
2669-QVCRG,41,1,0,3,81.3,3190.65,0,1.9829268292682927,8.06797993677777
2478-EEWWM,59,0,0,0,44.3,2666.75,0,0.7508474576271186,7.888615781505592
9174-IHETN,50,1,2,3,70.35,3533.6,0,1.4069999999999998,8.170072460282316
2233-TXSIU,17,0,1,3,44.45,792.15,0,2.614705882352941,6.674750767821052
